xi_t,deltaK_over_K0_0_001,deltaK_over_K0_0_005,deltaK_over_K0_0_01,deltaK_over_K0_0_05,deltaK_over_K0_0_1
363.4375,0.998205724342196,0.956137229310213,0.836211117889274,0.0173629777784919,8.57117164471953e-06
363.75,0.998204185046731,0.956100405051445,0.836082692472905,0.0173026596273205,8.48579709614127e-06
364.0625,0.998202645753639,0.956063582210912,0.835954286780129,0.0172425510185102,8.40127293463341e-06
364.375,0.998201106462921,0.956026760788557,0.835825900807916,0.0171826512241211,8.31759068977729e-06
364.6875,0.998199567174576,0.955989940784327,0.835697534553238,0.0171229595187417,8.23474197552525e-06
365,0.998198027888605,0.955953122198167,0.835569188013067,0.0170634751794809,8.1527184893602e-06
365.3125,0.998196488605008,0.955916305030021,0.835440861184375,0.0170041974859588,8.07151201146361e-06
365.625,0.998194949323785,0.955879489279837,0.835312554064134,0.0169451257202979,7.9911144038918e-06
365.9375,0.998193410044935,0.955842674947558,0.835184266649319,0.0168862591671147,7.91151760976041e-06
366.25,0.998191870768459,0.955805862033131,0.835055998936902,0.016827597113511,7.83271365243696e-06
366.5625,0.998190331494357,0.955769050536501,0.834927750923857,0.0167691388490651,7.75469463474157e-06
366.875,0.998188792222628,0.955732240457613,0.83479952260716,0.0167108836658231,7.67745273815544e-06
367.1875,0.998187252953272,0.955695431796412,0.834671313983784,0.0166528308582908,7.60098022203743e-06
367.5,0.998185713686291,0.955658624552844,0.834543125050707,0.0165949797234246,7.52526942284832e-06
367.8125,0.998184174421683,0.955621818726855,0.834414955804903,0.0165373295606234,7.4503127533828e-06
368.125,0.998182635159449,0.95558501431839,0.834286806243349,0.0164798796717198,7.37610270200914e-06
368.4375,0.998181095899589,0.955548211327394,0.834158676363022,0.016422629360972,7.30263183191649e-06
368.75,0.998179556642102,0.955511409753812,0.8340305661609,0.0163655779350551,7.22989278036953e-06
369.0625,0.998178017386988,0.95547460959759,0.833902475633959,0.0163087247030526,7.15787825797065e-06
369.375,0.998176478134249,0.955437810858674,0.833774404779179,0.0162520689764485,7.08658104792948e-06
369.6875,0.998174938883883,0.955401013537008,0.833646353593539,0.0161956100691185,7.01599400533968e-06
370,0.99817339963589,0.955364217632539,0.833518322074016,0.0161393472973218,6.94611005646289e-06
370.3125,0.998171860390271,0.955327423145212,0.833390310217591,0.016083279979693,6.8769221980199e-06
370.625,0.998170321147026,0.955290630074971,0.833262318021246,0.0160274074372338,6.80842349648876e-06
370.9375,0.998168781906155,0.955253838421763,0.833134345481958,0.0159717289933045,6.74060708741002e-06
371.25,0.998167242667657,0.955217048185534,0.83300639259671,0.0159162439736163,6.67346617469879e-06
371.5625,0.998165703431532,0.955180259366227,0.832878459362484,0.0158609517062224,6.60699402996368e-06
371.875,0.998164164197781,0.955143471963789,0.832750545776261,0.0158058515215108,6.54118399183254e-06
372.1875,0.998162624966404,0.955106685978165,0.832622651835025,0.0157509427521954,6.47602946528492e-06
372.5,0.998161085737401,0.955069901409301,0.832494777535756,0.0156962247333084,6.41152392099111e-06
372.8125,0.998159546510771,0.955033118257143,0.83236692287544,0.0156416968021918,6.34766089465788e-06
373.125,0.998158007286514,0.954996336521634,0.83223908785106,0.0155873582984899,6.28443398638062e-06
373.4375,0.998156468064632,0.954959556202722,0.8321112724596,0.015533208564141,6.22183686000202e-06
373.75,0.998154928845122,0.954922777300351,0.831983476698046,0.0154792469433694,6.15986324247709e-06
374.0625,0.998153389627986,0.954885999814467,0.831855700563381,0.0154254727826776,6.09850692324455e-06
374.375,0.998151850413224,0.954849223745015,0.831727944052593,0.0153718854308382,6.03776175360439e-06
374.6875,0.998150311200836,0.954812449091941,0.831600207162667,0.0153184842388862,5.97762164610174e-06
375,0.998148771990821,0.95477567585519,0.831472489890589,0.0152652685601112,5.91808057391681e-06
375.3125,0.99814723278318,0.954738904034708,0.831344792233348,0.0152122377500493,5.85913257026095e-06
375.625,0.998145693577911,0.95470213363044,0.83121711418793,0.0151593911664754,5.80077172777864e-06
375.9375,0.998144154375017,0.954665364642332,0.831089455751323,0.0151067281693955,5.74299219795557e-06
376.25,0.998142615174496,0.954628597070328,0.830961816920517,0.0150542481210391,5.6857881905325e-06
376.5625,0.998141075976349,0.954591830914375,0.830834197692499,0.015001950385851,5.62915397292499e-06
376.875,0.998139536780575,0.954555066174418,0.830706598064259,0.014949834330484,5.57308386964896e-06
377.1875,0.998137997587175,0.954518302850402,0.830579018032788,0.0148978993237911,5.51757226175189e-06
377.5,0.998136458396149,0.954481540942274,0.830451457595075,0.014846144736818,5.46261358624978e-06
377.8125,0.998134919207495,0.954444780449977,0.830323916748111,0.0147945699427953,5.40820233556961e-06
378.125,0.998133380021216,0.954408021373458,0.830196395488888,0.0147431743171307,5.35433305699745e-06
378.4375,0.99813184083731,0.954371263712663,0.830068893814397,0.0146919572374021,5.30100035213201e-06
378.75,0.998130301655777,0.954334507467537,0.82994141172163,0.0146409180833494,5.24819887634365e-06
379.0625,0.998128762476618,0.954297752638025,0.829813949207581,0.0145900562368674,5.19592333823879e-06
379.375,0.998127223299833,0.954260999224072,0.829686506269241,0.0145393710819982,5.14416849912963e-06
379.6875,0.998125684125421,0.954224247225625,0.829559082903605,0.0144888620049234,5.09292917250918e-06
380,0.998124144953382,0.954187496642628,0.829431679107667,0.0144385283939574,5.04220022353149e-06
380.3125,0.998122605783717,0.954150747475027,0.829304294878421,0.0143883696395392,4.99197656849706e-06
380.625,0.998121066616426,0.954113999722769,0.829176930212862,0.0143383851342257,4.94225317434344e-06
380.9375,0.998119527451507,0.954077253385797,0.829049585107986,0.0142885742726837,4.89302505814079e-06
381.25,0.998117988288963,0.954040508464058,0.828922259560788,0.0142389364516833,4.84428728659257e-06
381.5625,0.998116449128792,0.954003764957497,0.828794953568265,0.0141894710700898,4.79603497554113e-06
381.875,0.998114909970995,0.95396702286606,0.828667667127413,0.014140177528857,4.74826328947827e-06
382.1875,0.99811337081557,0.953930282189692,0.828540400235231,0.0140910552310198,4.70096744106066e-06
382.5,0.99811183166252,0.953893542928338,0.828413152888714,0.0140421035816868,4.65414269063008e-06
382.8125,0.998110292511843,0.953856805081945,0.828285925084862,0.0139933219880333,4.60778434573843e-06
383.125,0.998108753363539,0.953820068650457,0.828158716820674,0.0139447098592941,4.56188776067753e-06
383.4375,0.998107214217609,0.953783333633821,0.828031528093148,0.0138962666067561,4.51644833601352e-06
383.75,0.998105675074052,0.953746600031981,0.827904358899284,0.0138479916437516,4.47146151812593e-06
384.0625,0.998104135932869,0.953709867844883,0.827777209236082,0.0137998843856508,4.4269227987514e-06
384.375,0.998102596794059,0.953673137072473,0.827650079100542,0.0137519442498549,4.38282771453184e-06
384.6875,0.998101057657622,0.953636407714696,0.827522968489665,0.0137041706557891,4.33917184656715e-06
385,0.998099518523559,0.953599679771498,0.827395877400454,0.0136565630248954,4.29595081997245e-06
385.3125,0.99809797939187,0.953562953242824,0.827268805829909,0.0136091207806256,4.25316030343956e-06
385.625,0.998096440262554,0.95352622812862,0.827141753775033,0.0135618433484347,4.21079600880303e-06
385.9375,0.998094901135611,0.953489504428831,0.827014721232829,0.0135147301557733,4.16885369061038e-06
386.25,0.998093362011042,0.953452782143403,0.826887708200299,0.0134677806320812,4.12732914569662e-06
386.5625,0.998091822888846,0.953416061272282,0.826760714674449,0.0134209942087802,4.08621821276309e-06
386.875,0.998090283769024,0.953379341815412,0.826633740652281,0.0133743703192675,4.04551677196043e-06
387.1875,0.998088744651575,0.953342623772739,0.826506786130801,0.0133279083989085,4.00522074447571e-06
387.5,0.998087205536499,0.95330590714421,0.826379851107013,0.0132816078850301,3.96532609212365e-06
387.8125,0.998085666423797,0.953269191929769,0.826252935577923,0.0132354682169139,3.92582881694199e-06
388.125,0.998084127313468,0.953232478129362,0.826126039540538,0.0131894888357895,3.88672496079084e-06
388.4375,0.998082588205513,0.953195765742934,0.825999162991863,0.0131436691848275,3.84801060495596e-06
388.75,0.998081049099931,0.953159054770432,0.825872305928905,0.0130980087091331,3.80968186975616e-06
389.0625,0.998079509996723,0.9531223452118,0.825745468348673,0.013052506855739,3.7717349141544e-06
389.375,0.998077970895887,0.953085637066985,0.825618650248173,0.0130071630735989,3.73416593537293e-06
389.6875,0.998076431797426,0.953048930335931,0.825491851624414,0.012961976813581,3.69697116851218e-06
390,0.998074892701337,0.953012225018584,0.825365072474404,0.0129169475284609,3.66014688617348e-06
390.3125,0.998073353607622,0.95297552111489,0.825238312795154,0.0128720746729154,3.62368939808552e-06
390.625,0.998071814516281,0.952938818624795,0.825111572583673,0.0128273577035155,3.58759505073453e-06
390.9375,0.998070275427313,0.952902117548243,0.82498485183697,0.0127827960787205,3.55186022699818e-06
391.25,0.998068736340718,0.952865417885182,0.824858150552056,0.0127383892588704,3.51648134578304e-06
391.5625,0.998067197256496,0.952828719635555,0.824731468725943,0.0126941367061805,3.48145486166578e-06
391.875,0.998065658174648,0.952792022799309,0.824604806355643,0.012650037884734,3.4467772645378e-06
392.1875,0.998064119095173,0.952755327376389,0.824478163438165,0.0126060922604759,3.41244507925353e-06
392.5,0.998062580018072,0.952718633366741,0.824351539970525,0.0125622993012065,3.37845486528216e-06
392.8125,0.998061040943344,0.95268194077031,0.824224935949733,0.0125186584765751,3.34480321636282e-06
393.125,0.998059501870989,0.952645249587042,0.824098351372804,0.0124751692580731,3.31148676016327e-06
393.4375,0.998057962801008,0.952608559816882,0.823971786236752,0.0124318311190283,3.27850215794193e-06
393.75,0.9980564237334,0.952571871459777,0.82384524053859,0.0123886435345977,3.24584610421332e-06
394.0625,0.998054884668165,0.952535184515671,0.823718714275334,0.0123456059817619,3.21351532641673e-06
394.375,0.998053345605304,0.95249849898451,0.823592207443998,0.0123027179393183,3.1815065845884e-06
394.6875,0.998051806544816,0.95246181486624,0.823465720041598,0.0122599788878751,3.14981667103669e-06
395,0.998050267486701,0.952425132160807,0.823339252065151,0.0122173883098445,3.11844241002073e-06
395.3125,0.99804872843096,0.952388450868156,0.823212803511673,0.0121749456894372,3.08738065743211e-06
395.625,0.998047189377592,0.952351770988232,0.82308637437818,0.0121326505126555,3.05662830047984e-06
395.9375,0.998045650326597,0.952315092520981,0.822959964661691,0.0120905022672872,3.0261822573784e-06
396.25,0.998044111277976,0.952278415466349,0.822833574359224,0.0120485004428997,2.99603947703886e-06
396.5625,0.998042572231728,0.952241739824282,0.822707203467796,0.0120066445308335,2.96619693876319e-06
396.875,0.998041033187853,0.952205065594724,0.822580851984426,0.0119649340241962,2.93665165194151e-06
397.1875,0.998039494146351,0.952168392777621,0.822454519906135,0.0119233684178564,2.90740065575237e-06
397.5,0.998037955107223,0.95213172137292,0.822328207229941,0.0118819472084374,2.87844101886609e-06
397.8125,0.998036416070468,0.952095051380566,0.822201913952865,0.0118406698943112,2.84976983915097e-06
398.125,0.998034877036087,0.952058382800504,0.822075640071927,0.0117995359755925,2.82138424338247e-06
398.4375,0.998033338004078,0.95202171563268,0.821949385584149,0.0117585449541324,2.79328138695525e-06
398.75,0.998031798974443,0.95198504987704,0.821823150486553,0.0117176963335129,2.76545845359814e-06
399.0625,0.998030259947182,0.951948385533528,0.82169693477616,0.0116769896190402,2.73791265509189e-06
399.375,0.998028720922293,0.951911722602092,0.821570738449992,0.0116364243177391,2.71064123098977e-06
399.6875,0.998027181899778,0.951875061082676,0.821444561505074,0.0115959999383471,2.68364144834092e-06
400,0.998025642879636,0.951838400975226,0.821318403938427,0.0115557159913083,2.65691060141649e-06
400.3125,0.998024103861867,0.951801742279687,0.821192265747077,0.0115155719887674,2.63044601143847e-06
400.625,0.998022564846472,0.951765084996006,0.821066146928047,0.0114755674445639,2.60424502631126e-06
400.9375,0.99802102583345,0.951728429124128,0.820940047478363,0.0114357018742263,2.57830502035589e-06
401.25,0.998019486822801,0.951691774663998,0.820813967395049,0.011395974794966,2.55262339404689e-06
401.5625,0.998017947814525,0.951655121615562,0.820687906675131,0.0113563857256717,2.52719757375179e-06
401.875,0.998016408808623,0.951618469978766,0.820561865315636,0.0113169341869034,2.50202501147321e-06
402.1875,0.998014869805094,0.951581819753556,0.820435843313589,0.0112776197008866,2.47710318459349e-06
402.5,0.998013330803938,0.951545170939876,0.820309840666019,0.0112384417915066,2.45242959562193e-06
402.8125,0.998011791805155,0.951508523537673,0.820183857369952,0.0111993999843029,2.4280017719445e-06
403.125,0.998010252808745,0.951471877546893,0.820057893422417,0.0111604938064629,2.40381726557602e-06
403.4375,0.998008713814709,0.951435232967481,0.819931948820442,0.0111217227868167,2.3798736529149e-06
403.75,0.998007174823046,0.951398589799382,0.819806023561056,0.0110830864558313,2.35616853450018e-06
404.0625,0.998005635833756,0.951361948042542,0.819680117641288,0.0110445843456048,2.33269953477117e-06
404.375,0.99800409684684,0.951325307696907,0.819554231058169,0.0110062159898606,2.3094643018293e-06
404.6875,0.998002557862297,0.951288668762423,0.819428363808728,0.0109679809239421,2.28646050720248e-06
405,0.998001018880126,0.951252031239035,0.819302515889996,0.0109298786848069,2.26368584561176e-06
405.3125,0.99799947990033,0.951215395126689,0.819176687299004,0.0108919088110211,2.24113803474028e-06
405.625,0.997997940922906,0.95117876042533,0.819050878032785,0.0108540708427538,2.21881481500457e-06
405.9375,0.997996401947855,0.951142127134905,0.818925088088369,0.0108163643217716,2.19671394932812e-06
406.25,0.997994862975178,0.951105495255358,0.81879931746279,0.0107787887914329,2.17483322291716e-06
406.5625,0.997993324004874,0.951068864786636,0.818673566153081,0.0107413437966825,2.15317044303876e-06
406.875,0.997991785036943,0.951032235728684,0.818547834156275,0.0107040288840461,2.13172343880104e-06
407.1875,0.997990246071385,0.950995608081448,0.818422121469406,0.0106668436016246,2.11049006093566e-06
407.5,0.9979887071082,0.950958981844873,0.818296428089508,0.0106297874990889,2.08946818158241e-06
407.8125,0.997987168147389,0.950922357018905,0.818170754013617,0.0105928601276743,2.06865569407597e-06
408.125,0.997985629188951,0.95088573360349,0.818045099238767,0.0105560610401751,2.04805051273482e-06
408.4375,0.997984090232886,0.950849111598574,0.817919463761994,0.010519389790939,2.02765057265219e-06
408.75,0.997982551279194,0.950812491004102,0.817793847580335,0.0104828459358621,2.00745382948915e-06
409.0625,0.997981012327875,0.95077587182002,0.817668250690826,0.0104464290323831,1.98745825926977e-06
409.375,0.997979473378929,0.950739254046273,0.817542673090505,0.0104101386394785,1.96766185817823e-06
409.6875,0.997977934432357,0.950702637682808,0.817417114776408,0.0103739743176564,1.94806264235806e-06
410,0.997976395488158,0.950666022729569,0.817291575745574,0.010337935628952,1.92865864771329e-06
410.3125,0.997974856546332,0.950629409186503,0.817166055995041,0.0103020221369218,1.90944792971168e-06
410.625,0.997973317606879,0.950592797053555,0.817040555521848,0.0102662334066387,1.8904285631898e-06
410.9375,0.997971778669799,0.950556186330672,0.816915074323035,0.0102305690046863,1.87159864216013e-06
411.25,0.997970239735092,0.950519577017797,0.816789612395642,0.010195028499154,1.85295627962005e-06
411.5625,0.997968700802759,0.950482969114879,0.816664169736708,0.0101596114596315,1.83449960736273e-06
411.875,0.997967161872798,0.950446362621861,0.816538746343275,0.0101243174572039,1.81622677578992e-06
412.1875,0.997965622945211,0.95040975753869,0.816413342212383,0.0100891460644462,1.7981359537266e-06
412.5,0.997964084019996,0.950373153865311,0.816287957341075,0.0100540968554182,1.78022532823745e-06
412.8125,0.997962545097156,0.950336551601671,0.816162591726393,0.0100191694056597,1.76249310444521e-06
413.125,0.997961006176688,0.950299950747715,0.816037245365378,0.00998436329218465,1.74493750535077e-06
413.4375,0.997959467258593,0.950263351303388,0.815911918255074,0.00994967809347673,1.72755677165512e-06
413.75,0.997957928342871,0.950226753268636,0.815786610392525,0.00991511338948381,1.71034916158302e-06
414.0625,0.997956389429522,0.950190156643406,0.815661321774774,0.00988066876161304,1.69331295070847e-06
414.375,0.997954850518547,0.950153561427642,0.815536052398867,0.00984634379272575,1.67644643178191e-06
414.6875,0.997953311609944,0.95011696762129,0.815410802261846,0.00981213806713235,1.6597479145591e-06
415,0.997951772703715,0.950080375224297,0.815285571360759,0.00977805117058738,1.64321572563175e-06
415.3125,0.997950233799859,0.950043784236608,0.815160359692651,0.00974408269028443,1.62684820825985e-06
415.625,0.997948694898376,0.950007194658168,0.815035167254567,0.00971023221485116,1.61064372220558e-06
415.9375,0.997947155999265,0.949970606488923,0.814909994043555,0.00967649933434432,1.59460064356902e-06
416.25,0.997945617102528,0.94993401972882,0.814784840056662,0.00964288364024477,1.57871736462533e-06
416.5625,0.997944078208165,0.949897434377803,0.814659705290934,0.00960938472545257,1.5629922936637e-06
416.875,0.997942539316173,0.949860850435819,0.814534589743421,0.00957600218428201,1.54742385482779e-06
417.1875,0.997941000426556,0.949824267902813,0.814409493411171,0.00954273561245671,1.53201048795787e-06
417.5,0.997939461539311,0.949787686778731,0.814284416291232,0.00950958460710474,1.51675064843439e-06
417.8125,0.997937922654439,0.949751107063519,0.814159358380654,0.00947654876675371,1.50164280702327e-06
418.125,0.997936383771941,0.949714528757122,0.814034319676487,0.00944362769132595,1.48668544972261e-06
418.4375,0.997934844891815,0.949677951859486,0.813909300175781,0.00941082098213362,1.47187707761094e-06
418.75,0.997933306014063,0.949641376370557,0.813784299875587,0.00937812824187391,1.45721620669709e-06
419.0625,0.997931767138683,0.949604802290281,0.813659318772956,0.00934554907462421,1.44270136777138e-06
419.375,0.997930228265677,0.949568229618604,0.813534356864939,0.00931308308583736,1.42833110625846e-06
419.6875,0.997928689395043,0.94953165835547,0.813409414148589,0.00928072988233679,1.41410398207151e-06
420,0.997927150526783,0.949495088500827,0.813284490620959,0.00924848907231183,1.40001856946791e-06
420.3125,0.997925611660896,0.949458520054619,0.8131595862791,0.00921636026531296,1.38607345690642e-06
420.625,0.997924072797381,0.949421953016792,0.813034701120068,0.00918434307224704,1.37226724690564e-06
420.9375,0.99792253393624,0.949385387387293,0.812909835140915,0.00915243710537263,1.35859855590405e-06
421.25,0.997920995077472,0.949348823166067,0.812784988338696,0.00912064197829526,1.34506601412128e-06
421.5625,0.997919456221077,0.949312260353059,0.812660160710465,0.00908895730596281,1.33166826542092e-06
421.875,0.997917917367055,0.949275698948217,0.812535352253279,0.0090573827046608,1.31840396717456e-06
422.1875,0.997916378515405,0.949239138951484,0.812410562964192,0.00902591779200776,1.30527179012726e-06
422.5,0.997914839666129,0.949202580362807,0.812285792840261,0.00899456218695057,1.29227041826432e-06
422.8125,0.997913300819226,0.949166023182132,0.812161041878542,0.00896331550975991,1.27939854867945e-06
423.125,0.997911761974696,0.949129467409405,0.812036310076094,0.0089321773820256,1.26665489144415e-06
423.4375,0.997910223132539,0.94909291304457,0.811911597429972,0.00890114742665203,1.25403816947848e-06
423.75,0.997908684292754,0.949056360087576,0.811786903937235,0.00887022526785362,1.24154711842303e-06
424.0625,0.997907145455343,0.949019808538366,0.811662229594942,0.00883941053115025,1.2291804865123e-06
424.375,0.997905606620305,0.948983258396886,0.811537574400151,0.0088087028433627,1.21693703444914e-06
424.6875,0.997904067787639,0.948946709663083,0.811412938349921,0.00877810183260819,1.20481553528067e-06
425,0.997902528957347,0.948910162336903,0.811288321441313,0.00874760712829582,1.19281477427526e-06
425.3125,0.997900990129428,0.94887361641829,0.811163723671387,0.00871721836112213,1.18093354880079e-06
425.625,0.997899451303882,0.948837071907191,0.811039145037203,0.00868693516306657,1.16917066820419e-06
425.9375,0.997897912480708,0.948800528803552,0.810914585535823,0.0086567571673871,1.15752495369206e-06
426.25,0.997896373659908,0.948763987107318,0.810790045164307,0.00862668400861571,1.14599523821256e-06
426.5625,0.99789483484148,0.948727446818435,0.810665523919719,0.00859671532255402,1.13458036633848e-06
426.875,0.997893296025426,0.94869090793685,0.81054102179912,0.00856685074626886,1.12327919415141e-06
427.1875,0.997891757211744,0.948654370462507,0.810416538799573,0.00853708991808785,1.11209058912713e-06
427.5,0.997890218400435,0.948617834395353,0.810292074918143,0.00850743247759507,1.10101343002213e-06
427.8125,0.9978886795915,0.948581299735333,0.810167630151892,0.00847787806562665,1.0900466067612e-06
428.125,0.997887140784937,0.948544766482393,0.810043204497885,0.00844842632426644,1.07918902032623e-06
428.4375,0.997885601980747,0.948508234636479,0.809918797953187,0.00841907689684167,1.06843958264605e-06
428.75,0.99788406317893,0.948471704197538,0.809794410514863,0.00838982942791866,1.05779721648743e-06
429.0625,0.997882524379486,0.948435175165514,0.809670042179979,0.00836068356329846,1.04726085534704e-06
429.375,0.997880985582415,0.948398647540353,0.8095456929456,0.00833163895001259,1.03682944334469e-06
429.6875,0.997879446787717,0.948362121322001,0.809421362808793,0.00830269523631879,1.02650193511742e-06
430,0.997877907995392,0.948325596510405,0.809297051766626,0.00827385207169672,1.01627729571478e-06
430.3125,0.99787636920544,0.94828907310551,0.809172759816164,0.00824510910684373,1.00615450049513e-06
430.625,0.99787483041786,0.948252551107261,0.809048486954478,0.00821646599367063,9.96132535022918e-07
430.9375,0.997873291632654,0.948216030515605,0.808924233178635,0.00818792238529748,9.86210394967058e-07
431.25,0.99787175284982,0.948179511330488,0.808799998485703,0.00815947793604939,9.76387086000263e-07
431.5625,0.99787021406936,0.948142993551854,0.808675782872752,0.00813113230145231,9.66661623699403e-07
431.875,0.997868675291272,0.94810647717965,0.808551586336852,0.00810288513822888,9.57033033446855e-07
432.1875,0.997867136515557,0.948069962213823,0.808427408875072,0.0080747361042943,9.47500350332831e-07
432.5,0.997865597742215,0.948033448654317,0.808303250484484,0.00804668485875211,9.38062619058688e-07
432.8125,0.997864058971246,0.947996936501079,0.808179111162158,0.00801873106189014,9.28718893841187e-07
433.125,0.99786252020265,0.947960425754054,0.808054990905166,0.00799087437517635,9.19468238317721e-07
433.4375,0.997860981436427,0.947923916413188,0.807930889710581,0.00796311446125475,9.10309725452471e-07
433.75,0.997859442672576,0.947887408478428,0.807806807575473,0.0079354509839413,9.0124243744351e-07
434.0625,0.997857903911099,0.947850901949718,0.807682744496916,0.00790788360821986,8.92265465630827e-07
434.375,0.997856365151994,0.947814396827005,0.807558700471983,0.00788041200023812,8.83377910405264e-07
434.6875,0.997854826395262,0.947777893110235,0.807434675497749,0.00785303582730353,8.74578881118373e-07
435,0.997853287640903,0.947741390799353,0.807310669571287,0.00782575475787934,8.65867495993147e-07
435.3125,0.997851748888917,0.947704889894306,0.807186682689672,0.00779856846158051,8.57242882035667e-07
435.625,0.997850210139303,0.947668390395038,0.807062714849979,0.00777147660916975,8.48704174947609e-07
435.9375,0.997848671392063,0.947631892301497,0.806938766049283,0.00774447887255353,8.40250519039635e-07
436.25,0.997847132647195,0.947595395613628,0.806814836284661,0.0077175749247781,8.31881067145637e-07
436.5625,0.997845593904701,0.947558900331376,0.806690925553189,0.00769076444002553,8.23594980537849e-07
436.875,0.997844055164579,0.947522406454688,0.806567033851944,0.00766404709360977,8.15391428842783e-07
437.1875,0.99784251642683,0.94748591398351,0.806443161178003,0.0076374225619727,8.07269589958022e-07
437.5,0.997840977691453,0.947449422917787,0.806319307528444,0.00761089052268025,7.99228649969836e-07
437.8125,0.99783943895845,0.947412933257465,0.806195472900345,0.00758445065441844,7.91267803071614e-07
438.125,0.997837900227819,0.94737644500249,0.806071657290785,0.00755810263698954,7.83386251483112e-07
438.4375,0.997836361499561,0.947339958152809,0.805947860696843,0.00753184615130817,7.75583205370508e-07
438.75,0.997834822773676,0.947303472708366,0.805824083115599,0.00750568087939742,7.67857882767246e-07
439.0625,0.997833284050164,0.947266988669108,0.805700324544133,0.00747960650438505,7.60209509495675e-07
439.375,0.997831745329025,0.947230506034981,0.805576584979524,0.00745362271049959,7.52637319089468e-07
439.6875,0.997830206610258,0.94719402480593,0.805452864418854,0.00742772918306656,7.45140552716809e-07
440,0.997828667893864,0.947157544981901,0.805329162859205,0.00740192560850463,7.37718459104349e-07
440.3125,0.997827129179844,0.947121066562841,0.805205480297659,0.00737621167432184,7.30370294461924e-07
440.625,0.997825590468196,0.947084589548695,0.805081816731296,0.00735058706911183,7.23095322408007e-07
440.9375,0.99782405175892,0.947048113939408,0.804958172157201,0.00732505148255003,7.15892813895921e-07
441.25,0.997822513052018,0.947011639734928,0.804834546572456,0.00729960460538993,7.08762047140778e-07
441.5625,0.997820974347488,0.9469751669352,0.804710939974146,0.00727424612945933,7.01702307547145e-07
441.875,0.99781943564533,0.94693869554017,0.804587352359353,0.00724897574765661,6.94712887637431e-07
442.1875,0.997817896945546,0.946902225549783,0.804463783725163,0.00722379315394698,6.87793086980996e-07
442.5,0.997816358248135,0.946865756963986,0.804340234068661,0.00719869804335884,6.80942212123948e-07
442.8125,0.997814819553096,0.946829289782724,0.804216703386931,0.00717369011198001,6.74159576519656e-07
443.125,0.99781328086043,0.946792824005943,0.80409319167706,0.00714876905695411,6.67444500459951e-07
443.4375,0.997811742170137,0.94675635963359,0.803969698936134,0.00712393457647686,6.60796311007005e-07
443.75,0.997810203482216,0.94671989666561,0.80384622516124,0.00709918636979244,6.54214341925896e-07
444.0625,0.997808664796669,0.946683435101949,0.803722770349465,0.00707452413718983,6.47697933617849e-07
444.375,0.997807126113494,0.946646974942553,0.803599334497897,0.0070499475799992,6.41246433054123e-07
444.6875,0.997805587432692,0.946610516187368,0.803475917603623,0.00702545640058828,6.34859193710579e-07
445,0.997804048754262,0.94657405883634,0.803352519663733,0.00700105030235876,6.28535575502887e-07
445.3125,0.997802510078206,0.946537602889415,0.803229140675315,0.00697672898974271,6.2227494472238e-07
445.625,0.997800971404522,0.946501148346538,0.803105780635459,0.00695249216819896,6.16076673972549e-07
445.9375,0.99779943273321,0.946464695207656,0.802982439541254,0.00692833954420961,6.09940142106172e-07
446.25,0.997797894064272,0.946428243472714,0.802859117389791,0.00690427082527638,6.03864734163063e-07
446.5625,0.997796355397706,0.946391793141659,0.802735814178161,0.00688028571991713,5.97849841308448e-07
446.875,0.997794816733513,0.946355344214437,0.802612529903455,0.00685638393766233,5.91894860771949e-07
447.1875,0.997793278071693,0.946318896690992,0.802489264562763,0.00683256518905151,5.85999195787182e-07
447.5,0.997791739412245,0.946282450571272,0.802366018153181,0.00680882918562978,5.8016225553195e-07
447.8125,0.99779020075517,0.946246005855223,0.802242790671798,0.00678517563994433,5.74383455069039e-07
448.125,0.997788662100468,0.946209562542789,0.802119582115708,0.00676160426554093,5.68662215287596e-07
448.4375,0.997787123448138,0.946173120633917,0.801996392482005,0.0067381147769605,5.62997962845096e-07
448.75,0.997785584798181,0.946136680128554,0.801873221767783,0.00671470688973562,5.57390130109883e-07
449.0625,0.997784046150597,0.946100241026644,0.801750069970135,0.0066913803203871,5.51838155104292e-07
449.375,0.997782507505386,0.946063803328134,0.801626937086158,0.00666813478642055,5.46341481448325e-07
449.6875,0.997780968862547,0.946027367032971,0.801503823112945,0.00664497000632292,5.40899558303901e-07
450,0.997779430222081,0.945990932141099,0.801380728047593,0.00662188569955918,5.35511840319648e-07
450.3125,0.997777891583987,0.945954498652465,0.801257651887197,0.0065988815865688,5.30177787576255e-07
450.625,0.997776352948267,0.945918066567014,0.801134594628855,0.00657595738876248,5.24896865532367e-07
450.9375,0.997774814314919,0.945881635884693,0.801011556269663,0.0065531128285187,5.19668544971014e-07
451.25,0.997773275683943,0.945845206605448,0.800888536806719,0.0065303476291804,5.14492301946577e-07
451.5625,0.997771737055341,0.945808778729225,0.800765536237121,0.0065076615150516,5.09367617732284e-07
451.875,0.99777019842911,0.945772352255969,0.800642554557967,0.00648505421139407,5.04293978768226e-07
452.1875,0.997768659805253,0.945735927185627,0.800519591766356,0.00646252544442403,4.99270876609888e-07
452.5,0.997767121183768,0.945699503518144,0.800396647859387,0.00644007494130879,4.94297807877202e-07
452.8125,0.997765582564656,0.945663081253467,0.800273722834159,0.00641770243016348,4.89374274204095e-07
453.125,0.997764043947917,0.945626660391541,0.800150816687774,0.00639540764004774,4.84499782188557e-07
