xi_t,P_gg_with_CD,P_eg_with_CD,P_ge_with_CD,P_photon_with_CD,concurrence_target,concurrence_without_CD,concurrence_with_CD,bell_fidelity_without_CD,bell_fidelity_with_CD,conditional_bell_fidelity_with_CD,u1,u2,Omega_pi_over_xi,Omega_CD_over_xi
14.49,1.10144093722701e-19,0.710269066417026,0.286117236856978,0.00361369672589793,0.907463351742348,0.0117908401411683,0.901599074330103,0.502578986771646,0.948992688802053,0.952434498230033,0.484609992370481,0.758388525292071,0,0.0647837239003214
14.5,1.10144093722701e-19,0.709682859599592,0.286699049512424,0.00361809088788659,0.908006654680462,0.011808496780101,0.90214278537815,0.502579634893747,0.949262347245083,0.952709336213334,0.485100941929677,0.758074584812695,0,0.0647148144889255
14.51,1.10144093722701e-19,0.709096932401511,0.287280598339056,0.00362246925933456,0.9085478581226,0.0118261380872484,0.902684421092322,0.502580273430807,0.949530975916445,0.952983128002391,0.485591165036504,0.757760661712186,0,0.0646456657766739
14.52,1.10144093722701e-19,0.708511289094243,0.287861879111017,0.00362683179464204,0.909086964037412,0.0118437640035284,0.903223983406193,0.502580902414496,0.949798575805727,0.953255874519958,0.486080660325071,0.757446758299184,0,0.0645762782062367
14.53,1.10144093722701e-19,0.707925933943417,0.28844288760803,0.00363117844845473,0.909623974422813,0.0118613744701826,0.903761474282348,0.502581521876696,0.950065147916897,0.953527576703524,0.486569426436545,0.757132876883055,0,0.0645066522220511
14.54,1.10144093722701e-19,0.707340871208766,0.289023619615463,0.00363550917567325,0.910158891305877,0.0118789694287722,0.904296895712271,0.502582131849504,0.95033069326825,0.953798235505264,0.487057462019159,0.756819019773853,0,0.0644367882703214
14.55,1.10144093722701e-19,0.706756105144048,0.289604070924392,0.00363982393146265,0.910691716742733,0.0118965488211739,0.904830249716229,0.502582732365221,0.950595212892334,0.954067851891983,0.487544765728211,0.756505189282284,0,0.064366686799019
14.56,1.10144093722701e-19,0.706171639996975,0.290184237331665,0.00364412267126195,0.911222452818453,0.0119141125895757,0.90536153834316,0.502583323456351,0.950858707835899,0.954336426845071,0.488031336226066,0.756191387719671,0,0.0642963482578827
14.57,1.10144093722701e-19,0.705587480009144,0.290764114639964,0.00364840535079381,0.911751101646951,0.0119316606764732,0.905890763670548,0.502583905155597,0.951121179159828,0.954603961360438,0.488517172182155,0.755877617397916,0,0.0642257730984181
14.58,1.10144093722701e-19,0.705003629415958,0.291343698657869,0.00365267192607418,0.912277665370867,0.0119491930246647,0.906417927804315,0.502584477495855,0.951382627939071,0.954870456448472,0.489002272272981,0.755563880629468,0,0.0641549617738982
14.59,1.10144093722701e-19,0.704420092446562,0.291922985199918,0.00365692235342211,0.912802146161468,0.0119667095772479,0.906943032878697,0.502585040510207,0.951643055262588,0.955135913133978,0.489486635182114,0.755250179727282,0,0.0640839147393632
14.6,1.10144093722701e-19,0.703836873323763,0.292501970086669,0.00366115658946948,0.913324546218526,0.011984210277615,0.907466081056129,0.502585594231922,0.951902462233281,0.955400332456127,0.489970259600198,0.754936517004784,0,0.06401263245162
14.61,1.10144093722701e-19,0.703253976263965,0.293080649144766,0.0036653745911709,0.91384486777022,0.0120016950694493,0.907987074527123,0.502586138694446,0.952160849967927,0.955663715468403,0.490453144224945,0.754622894775838,0,0.0639411153692432
14.62,1.10144093722701e-19,0.702671405477093,0.293659018206995,0.00366957631581355,0.914363113073018,0.0120191638967202,0.908506015510151,0.502586673931403,0.952418219597119,0.955926063238542,0.490935287761141,0.754309315354706,0,0.0638693639525742
14.63,1.10144093722701e-19,0.702089165166526,0.294237073112348,0.0036737617210272,0.914879284411564,0.0120366167036795,0.909022906251522,0.502587199976584,0.952674572265198,0.956187376848488,0.491416688920647,0.753995781056014,0,0.0637973786637217
14.64,1.10144093722701e-19,0.701507259529025,0.294814809706083,0.00367793076479406,0.915393384098574,0.0120540534348572,0.909537749025262,0.502587716863945,0.952929909130185,0.956447657394325,0.491897346422395,0.753682294194713,0,0.0637251599665613
14.65,1.10144093722701e-19,0.700925692754659,0.295392223839784,0.00368208340545888,0.915905414474715,0.0120714740350569,0.910050546132993,0.502588224627606,0.953184231363718,0.956706905986232,0.492377258992392,0.753368857086048,0,0.0636527083267362
14.66,1.10144093722701e-19,0.700344469026741,0.295969311371422,0.00368621960173893,0.916415377908498,0.0120888784493524,0.910561299903809,0.50258872330184,0.953437540150986,0.956965123748422,0.492856425363719,0.753055472045518,0,0.0635800242116565
14.67,1.10144093722701e-19,0.699763592521752,0.296546068165416,0.00369033931273403,0.916923276796158,0.0121062666230823,0.911070012694154,0.502589212921071,0.953689836690661,0.957222311819087,0.493334844276531,0.752742141388837,0,0.0635071080904991
14.68,1.10144093722701e-19,0.699183067409275,0.297122490092689,0.00369444249793667,0.917429113561544,0.0121236385018471,0.911576686887699,0.502589693519873,0.953941122194832,0.957478471350343,0.493812514478057,0.752428867431905,0,0.0634339604342086
14.69,1.10144093722701e-19,0.698602897851927,0.297698573030733,0.00369852911724205,0.917932890656005,0.0121409940315039,0.912081324895216,0.502590165132958,0.954191397888938,0.957733603508168,0.494289434722603,0.752115652490766,0,0.0633605817154964
14.7,1.10144093722701e-19,0.698023088005283,0.29827431286366,0.00370259913095818,0.918434610558267,0.012158333158163,0.912583929154456,0.502590627795177,0.9544406650117,0.957987709472355,0.494765603771545,0.751802498881573,0,0.0632869724088413
14.71,1.10144093722701e-19,0.697443642017816,0.29884970548227,0.00370665249981598,0.918934275774326,0.012175655828183,0.913084502130018,0.502591081541513,0.954688924815052,0.958240790436443,0.495241020393338,0.751489408920555,0,0.0632131329904891
14.72,1.10144093722701e-19,0.696864564030821,0.299424746784101,0.0037106891849794,0.919431888837325,0.0121929619881672,0.913583046313233,0.502591526407076,0.954936178564078,0.95849284760767,0.495715683363507,0.751176384923975,0,0.0631390639384529
14.73,1.10144093722701e-19,0.696285858178352,0.299999432673495,0.00371470914805548,0.919927452307439,0.0122102515849593,0.914079564222027,0.5025919624271,0.955182427536937,0.958743882206907,0.496189591464652,0.750863429208096,0,0.0630647657325124
14.74,1.10144093722701e-19,0.69570752858715,0.300573759061647,0.00371871235110449,0.920420968771755,0.0122275245656389,0.914574058400802,0.502592389636936,0.955427673024799,0.958993895468606,0.496662743486445,0.750550544089149,0,0.0629902388542151
14.75,1.10144093722701e-19,0.695129579376579,0.301147721866672,0.00372269875664994,0.920912440844157,0.0122447808775177,0.915066531420301,0.50259280807205,0.955671916331777,0.959242888640739,0.497135138225632,0.750237731883289,0,0.0629154837868754
14.76,1.10144093722701e-19,0.694552014658557,0.301721317013656,0.00372666832768871,0.921401871165202,0.0122620204681351,0.915556985877489,0.502593217768013,0.955915158774851,0.959490862984737,0.497606774486028,0.749924994906565,0,0.0628405010155748
14.77,1.10144093722701e-19,0.693974838537486,0.302294540434714,0.00373062102770107,0.921889262402004,0.0122792432852546,0.916045424395416,0.502593618760505,0.956157401683809,0.959737819775437,0.49807765107852,0.74961233547488,0,0.0627652910271621
14.78,1.10144093722701e-19,0.693398055110192,0.302867388069049,0.00373455682066068,0.922374617248115,0.0122964492768587,0.916531849623094,0.502594011085302,0.956398646401168,0.959983760301018,0.498547766821065,0.749299755903957,0,0.0626898543102528
14.79,1.10144093722701e-19,0.692821668465851,0.303439855863006,0.00373847567104463,0.922857938423397,0.0123136383911461,0.917016264235363,0.502594394778274,0.95663889428211,0.960228685862942,0.499017120538686,0.748987258509301,0,0.0626141913552304
14.8,1.10144093722701e-19,0.692245682685929,0.304011939770129,0.00374237754384332,0.923339228673912,0.0123308105765263,0.917498670932763,0.502594769875383,0.956878146694411,0.960472597775899,0.499485711063479,0.748674845606162,0,0.0625383026542443
14.81,1.10144093722701e-19,0.691670101844112,0.304583635751219,0.00374626240457049,0.923818490771786,0.0123479657816168,0.917979072441406,0.502595136412674,0.957116405018369,0.96071549736774,0.4999535372346,0.748362519509503,0,0.0624621887012126
14.82,1.10144093722701e-19,0.691094930006243,0.305154939774386,0.003750130219273,0.924295727515101,0.0123651039552381,0.918457471512837,0.502595494426274,0.957353670646733,0.960957385979422,0.500420597898274,0.748050282533957,0,0.0623858499918191
14.83,1.10144093722701e-19,0.690520171230254,0.305725847815107,0.00375398095454073,0.924770941727763,0.0123822250464104,0.918933870923914,0.502595843952385,0.957589944984638,0.961198264964948,0.500886891907789,0.747738136993797,0,0.0623092870235158
14.84,1.10144093722701e-19,0.689945829566106,0.30629635585628,0.00375781457751634,0.925244136259379,0.012399329004349,0.919408273476666,0.50259618502728,0.957825229449526,0.961438135691301,0.501352418123495,0.747426085202894,0,0.062232500295521
14.85,1.10144093722701e-19,0.689371909055719,0.306866459888278,0.00376163105590499,0.925715313985138,0.0124164157784612,0.919880681998165,0.502596517687299,0.958059525471081,0.961676999538388,0.501817175412801,0.747114129474686,0,0.0621554903088208
14.86,1.10144093722701e-19,0.688798413732912,0.307436155909006,0.00376543035798405,0.926184477805682,0.0124334853183414,0.920351099340393,0.502596841968844,0.958292834491155,0.961914857898978,0.502281162650177,0.746802272122137,0,0.062078257566168
14.87,1.10144093722701e-19,0.688225347623335,0.308005439923954,0.00376921245261269,0.926651630646981,0.0124505375737682,0.920819528380109,0.502597157908372,0.958525157963699,0.96215171217864,0.502744378717149,0.746490515457704,0,0.062000802572083
14.88,1.10144093722701e-19,0.687652714744409,0.308574307946251,0.00377297730924141,0.927116775460212,0.0124675724946998,0.921285972018715,0.502597465542396,0.958756497354687,0.962387563795679,0.503206822502296,0.746178861793298,0,0.0619231258328531
14.89,1.10144093722701e-19,0.687080519105264,0.309142755996717,0.00377672489792155,0.927579915221628,0.0124845900312708,0.921750433182119,0.502597764907476,0.95898685414205,0.962622414181079,0.503668492901255,0.745867313440252,0,0.0618452278565325
14.9,1.10144093722701e-19,0.686508764706668,0.309710780103919,0.00378045518931465,0.928041052932434,0.0125015901337877,0.922212914820607,0.502598056040214,0.959216229815597,0.962856264778437,0.504129388816709,0.745555872709277,0,0.0617671091529428
14.91,1.10144093722701e-19,0.685937455540976,0.310278376304224,0.00378416815470181,0.928500191618659,0.0125185727527262,0.922673419908701,0.502598338977254,0.959444625876951,0.963089117043903,0.504589509158392,0.745244541910434,0,0.0616887702336729
14.92,1.10144093722701e-19,0.685366595592059,0.31084554064185,0.00378786376599287,0.92895733433103,0.0125355378387266,0.92313195144503,0.502598613755271,0.95967204383947,0.963320972446114,0.505048852843086,0.744933323353092,0,0.0616102116120786
14.93,1.10144093722701e-19,0.684796188835245,0.311412269168921,0.00379154199573564,0.929412484144841,0.0125524853425905,0.923588512452191,0.502598880410974,0.959898485228178,0.963551832466136,0.505507418794615,0.744622219345895,0,0.0615314338032828
14.94,1.10144093722701e-19,0.684226239237259,0.311978557945518,0.00379520281712487,0.92986564415983,0.0125694152152773,0.92404310597661,0.502599138981096,0.960123951579693,0.963781698597398,0.505965205943845,0.744311232196722,0,0.0614524373241759
14.95,1.10144093722701e-19,0.683656750756159,0.312544403039732,0.00379884620401129,0.930316817500044,0.0125863274079006,0.924495735088413,0.502599389502392,0.960348444442152,0.964010572345628,0.506422213228681,0.744000364212656,0,0.0613732226934152
14.96,1.10144093722701e-19,0.683087727341276,0.313109800527715,0.00380247213091041,0.930766007313714,0.0126032218717245,0.924946402881285,0.502599632011633,0.960571965375138,0.964238455228792,0.506878439594067,0.743689617699941,0,0.061293790431425
14.97,1.10144093722701e-19,0.682519172933159,0.313674746493731,0.00380608057301133,0.931213216773122,0.0126200985581606,0.925395112472332,0.502599866545604,0.960794515949611,0.964465348777029,0.507333883991978,0.743378994963951,0,0.0612141410603969
14.98,1.10144093722701e-19,0.681951091463504,0.314239237030212,0.00380967150618536,0.931658449074475,0.0126369574187638,0.925841867001945,0.502600093141098,0.961016097747831,0.964691254532585,0.507788545381422,0.743068498309153,0,0.0611342751042897
14.99,1.10144093722701e-19,0.681383486855106,0.314803268237801,0.00381324490699457,0.932101707437769,0.0126537984052298,0.926286669633664,0.502600311834912,0.961236712363286,0.964916174049753,0.508242422728433,0.742758130039068,0,0.0610541930888294
15,1.10144093722701e-19,0.680816363021789,0.315366836225412,0.00381680075270023,0.932542995106663,0.0126706214693912,0.926729523554038,0.502600522663846,0.96145636140062,0.965140108894805,0.508695515006073,0.742447892456236,0,0.0609738955415089
15.01,1.10144093722701e-19,0.680249723868357,0.315929937110274,0.0038203390212711,0.932982315348342,0.0126874265632146,0.927170431972485,0.502600725664692,0.961675046475558,0.965363060645932,0.509147821194424,0.742137787862181,0,0.0608933829915883
15.02,1.10144093722701e-19,0.679683573290527,0.316492567017983,0.00382385969139164,0.933419671453393,0.0127042136387972,0.927609398121158,0.502600920874235,0.961892769214834,0.965585030893173,0.509599340280587,0.741827818557373,0,0.0608126559700951
15.03,1.10144093722701e-19,0.679117915174877,0.317054722082555,0.00382736274247002,0.933855066735661,0.0127209826483635,0.928046425254803,0.50260110832925,0.962109531256118,0.965806021238353,0.510050071258678,0.741517986841194,0,0.060731715009824
15.04,1.10144093722701e-19,0.678552753398784,0.317616398446472,0.00383084815464611,0.934288504532127,0.0127377335442626,0.92848151665062,0.502601288066493,0.962325334247938,0.966026033295021,0.510500013129828,0.741208295011898,0,0.0606505606453359
15.05,1.10144093722701e-19,0.677988091830369,0.318177592260734,0.00383431590879926,0.934719988202771,0.012754466278965,0.928914675608123,0.502601460122701,0.962540179849613,0.966245068688378,0.510949164902174,0.740898745366579,0,0.0605691934129604
15.06,1.10144093722701e-19,0.677423934328438,0.318738299684908,0.00383776598655591,0.935149521130434,0.0127711808050593,0.929345905449003,0.502601624534588,0.962754069731174,0.966463129055218,0.51139752559086,0.74058934020113,0,0.060487613850793
15.07,1.10144093722701e-19,0.676860284742429,0.319298516887176,0.00384119837029717,0.935577106720691,0.01278787707525,0.929775209516987,0.502601781338838,0.962967005573296,0.966680216043857,0.511845094218031,0.740280081810212,0,0.0604058224986968
15.08,1.10144093722701e-19,0.676297146912348,0.319858240044387,0.00384461304316618,0.936002748401713,0.0128045550423537,0.930202591177694,0.502601930572104,0.963178989067215,0.966896331314069,0.51229186981283,0.739970972487215,0,0.0603238198983019
15.09,1.10144093722701e-19,0.675734524668724,0.320417465342102,0.0038480099890753,0.936426449624128,0.0128212146592973,0.930628053818501,0.502602072271004,0.963390021914664,0.967111476537023,0.512737851411394,0.73966201452422,0,0.0602416065930061
15.1,1.10144093722701e-19,0.675172421832543,0.320976188974645,0.00385138919271325,0.936848213860897,0.0128378558791144,0.931051600848398,0.502602206472116,0.963600105827793,0.967325653395209,0.513183038056853,0.739353210211966,0,0.0601591831279733
15.11,1.10144093722701e-19,0.6746108422152,0.32153440714515,0.00385475063955196,0.937268044607165,0.0128544786549433,0.931473235697848,0.502602333211975,0.963809242529099,0.96753886358238,0.513627428799318,0.739044561839813,0,0.0600765500501355
